"seqnames","start","end","width","strand","gene_id","gene_name","biotype"
"chr2",88691673,88750929,59257,"+","ENSG00000153574.9","RPIA","protein_coding"
"chr2",94873553,94876823,3271,"+","ENSG00000163060.8","TEKT4","protein_coding"
"chr2",95145000,95165413,20414,"-","ENSG00000144026.12","ZNF514","protein_coding"
"chr2",95274449,95291308,16860,"+","ENSG00000155066.16","PROM2","protein_coding"
"chr2",95402708,95416616,13909,"+","ENSG00000115042.10","FAHD2A","protein_coding"
"chr2",95525109,95526232,1124,"-","ENSG00000272913.1","ENSG00000272913","lncRNA"
"chr2",95537969,95538469,501,"+","ENSG00000273305.1","ENSG00000273305","lncRNA"
"chr2",95807052,95835003,27952,"-","ENSG00000232931.6","LINC00342","lncRNA"
"chr2",95836919,95991831,154913,"-","ENSG00000174501.15","ANKRD36C","protein_coding"
"chr2",96122818,96138502,15685,"-","ENSG00000188886.4","ASTL","protein_coding"
"chr2",96208828,96242623,33796,"+","ENSG00000204685.8","STARD7-AS1","lncRNA"
"chr2",96248514,96265997,17484,"-","ENSG00000135956.9","TMEM127","protein_coding"
"chr2",96266159,96274173,8015,"+","ENSG00000144021.3","CIAO1","protein_coding"
"chr2",96274338,96305546,31209,"-","ENSG00000144028.15","SNRNP200","protein_coding"
"chr2",96325317,96330517,5201,"+","ENSG00000198885.10","ITPRIPL1","protein_coding"
"chr2",96335766,96377091,41326,"+","ENSG00000121152.10","NCAPH","protein_coding"
"chr2",96705929,96740064,34136,"-","ENSG00000114988.12","LMAN2L","protein_coding"
"chr2",96824526,96844021,19496,"-","ENSG00000163126.15","ANKRD23","protein_coding"
"chr2",97083583,97094882,11300,"-","ENSG00000144199.12","FAHD2B","protein_coding"
"chr2",97113153,97264521,151369,"+","ENSG00000135976.21","ANKRD36","protein_coding"
"chr2",97416165,97433527,17363,"-","ENSG00000230606.11","ENSG00000230606","lncRNA"
"chr2",97492663,97589877,97215,"-","ENSG00000196912.13","ANKRD36B","protein_coding"
"chr2",97664217,97703066,38850,"+","ENSG00000228486.11","C2orf92","protein_coding"
"chr2",97713576,97739862,26287,"+","ENSG00000115085.14","ZAP70","protein_coding"
"chr2",97756336,97995948,239613,"-","ENSG00000075568.17","TMEM131","protein_coding"
"chr2",98599314,98608515,9202,"-","ENSG00000183513.9","COA5","protein_coding"
"chr2",98997261,99154954,157694,"-","ENSG00000135951.16","TSGA10","protein_coding"
"chr2",99154965,99163157,8193,"+","ENSG00000144182.17","LIPT1","protein_coding"
"chr2",99161427,99181058,19632,"-","ENSG00000158411.11","MITD1","protein_coding"
"chr2",99181152,99199561,18410,"+","ENSG00000185414.20","MRPL30","protein_coding"
"chr2",99242246,99255666,13421,"-","ENSG00000185674.10","LYG2","protein_coding"
"chr2",99284238,99304742,20505,"-","ENSG00000144214.10","LYG1","protein_coding"
"chr2",99337371,99400474,63104,"+","ENSG00000158417.11","EIF5B","protein_coding"
"chr2",99405218,99405843,626,"+","ENSG00000273306.1","ENSG00000273306","lncRNA"
"chr2",99401327,99490035,88709,"-","ENSG00000135945.10","REV1","protein_coding"
"chr2",99545419,100192428,647010,"-","ENSG00000144218.21","AFF3","protein_coding"
"chr2",100391860,100417668,25809,"-","ENSG00000115526.11","CHST10","protein_coding"
"chr2",101151660,101155412,3753,"+","ENSG00000272902.2","TBC1D8-AS1","lncRNA"
"chr2",101007268,101252866,245599,"-","ENSG00000204634.13","TBC1D8","protein_coding"
"chr2",101271219,101308701,37483,"-","ENSG00000163162.9","RNF149","protein_coding"
"chr2",101696850,101894690,197841,"+","ENSG00000071054.17","MAP4K4","protein_coding"
"chr2",101991960,102028544,36585,"+","ENSG00000115590.14","IL1R2","protein_coding"
"chr2",102064544,102179874,115331,"+","ENSG00000115594.12","IL1R1","protein_coding"
"chr2",102438713,102440475,1763,"+","ENSG00000234389.1","ENSG00000234389","lncRNA"
"chr2",102736905,103019900,282996,"+","ENSG00000170417.16","TMEM182","protein_coding"
"chr2",105038069,105099960,61892,"+","ENSG00000135972.9","MRPS9","protein_coding"
"chr2",105144113,105145424,1312,"+","ENSG00000226508.1","LINC01918","lncRNA"
"chr2",105241743,105243467,1725,"+","ENSG00000135973.3","GPR45","protein_coding"
"chr2",105337532,105349211,11680,"+","ENSG00000135974.10","C2orf49","protein_coding"
"chr2",106093311,106194301,100991,"-","ENSG00000115652.15","UXS1","protein_coding"
"chr2",107826892,107892544,65653,"+","ENSG00000196862.10","RGPD4","protein_coding"
"chr2",108449107,108509415,60309,"+","ENSG00000135968.22","GCC2","protein_coding"
"chr2",108507515,108534196,26682,"-","ENSG00000214184.3","GCC2-AS1","lncRNA"
"chr2",108719482,108785809,66328,"+","ENSG00000153201.16","RANBP2","protein_coding"
"chr2",108786757,108885477,98721,"+","ENSG00000163006.12","CCDC138","protein_coding"
"chr2",109127327,109128930,1604,"-","ENSG00000259863.1","SH3RF3-AS1","lncRNA"
"chr2",109129205,109504634,375430,"+","ENSG00000172985.11","SH3RF3","protein_coding"
"chr2",109542799,109614143,71345,"-","ENSG00000186522.15","SEPTIN10","protein_coding"
"chr2",109614364,109618990,4627,"+","ENSG00000198142.5","SOWAHC","protein_coding"
"chr2",110211529,110245311,33783,"-","ENSG00000175701.11","MTLN","protein_coding"
"chr2",111120914,111168445,47532,"+","ENSG00000153094.24","BCL2L11","protein_coding"
"chr2",111006015,111523376,517362,"-","ENSG00000172965.17","MIR4435-2HG","lncRNA"
"chr2",111611639,111884690,273052,"-","ENSG00000153107.13","ANAPC1","protein_coding"
"chr2",112368369,112434488,66120,"-","ENSG00000169629.12","RGPD8","protein_coding"
"chr2",112541915,112579818,37904,"+","ENSG00000125630.16","POLR1B","protein_coding"
"chr2",112590796,112591939,1144,"+","ENSG00000228251.1","ENSG00000228251","lncRNA"
"chr2",112614213,112614431,219,"+","ENSG00000243389.1","ENSG00000243389","lncRNA"
"chr2",112641832,112645720,3889,"-","ENSG00000237753.2","ENSG00000237753","lncRNA"
"chr2",112829751,112836816,7066,"-","ENSG00000125538.12","IL1B","protein_coding"
"chr2",112911165,112918882,7718,"+","ENSG00000125571.10","IL37","protein_coding"
"chr2",113107214,113134016,26803,"+","ENSG00000136689.19","IL1RN","protein_coding"
"chr2",113157325,113209396,52072,"+","ENSG00000125637.16","PSD4","protein_coding"
"chr2",113171535,113175360,3826,"-","ENSG00000234174.1","ENSG00000234174","lncRNA"
"chr2",113211421,113276581,65161,"+","ENSG00000189223.15","PAX8-AS1","lncRNA"
"chr2",113215997,113278921,62925,"-","ENSG00000125618.18","PAX8","protein_coding"
"chr2",113325009,113430988,105980,"+","ENSG00000234997.3","ENSG00000234997","lncRNA"
"chr2",113370392,113374994,4603,"-","ENSG00000289035.1","ENSG00000289035","lncRNA"
"chr2",113437691,113496204,58514,"+","ENSG00000136682.16","CBWD2","protein_coding"
"chr2",113498665,113501155,2491,"+","ENSG00000184492.6","FOXD4L1","protein_coding"
"chr2",113627229,113643396,16168,"+","ENSG00000144134.19","RABL2A","protein_coding"
"chr2",113677702,113704078,26377,"-","ENSG00000227359.1","ENSG00000227359","lncRNA"
"chr2",113829390,113831048,1659,"-","ENSG00000244063.1","ENSG00000244063","lncRNA"
"chr2",113890063,113962596,72534,"+","ENSG00000115091.12","ACTR3","protein_coding"
"chr2",113831120,113891020,59901,"-","ENSG00000228857.3","ACTR3-AS1","lncRNA"
"chr2",113970719,114007304,36586,"+","ENSG00000234199.3","LINC01191","lncRNA"
"chr2",117814691,117832377,17687,"+","ENSG00000088205.13","DDX18","protein_coding"
"chr2",117833937,117841658,7722,"+","ENSG00000236255.2","ENSG00000236255","lncRNA"
"chr2",117915478,118014133,98656,"-","ENSG00000125633.11","CCDC93","protein_coding"
"chr2",118088452,118110997,22546,"+","ENSG00000125629.16","INSIG2","protein_coding"
"chr2",118132128,118222250,90123,"-","ENSG00000226856.8","THORLNC","lncRNA"
"chr2",118942194,118994660,52467,"+","ENSG00000019169.11","MARCO","protein_coding"
"chr2",119223831,119265652,41822,"+","ENSG00000115107.20","STEAP3","protein_coding"
"chr2",119302225,119366834,64610,"-","ENSG00000186132.15","C2orf76","protein_coding"
"chr2",119429901,119438504,8604,"+","ENSG00000171227.7","TMEM37","protein_coding"
"chr2",119679167,119686507,7341,"+","ENSG00000144120.13","TMEM177","protein_coding"
"chr2",119759922,119984899,224978,"+","ENSG00000088179.9","PTPN4","protein_coding"
"chr2",120013077,120179119,166043,"+","ENSG00000115109.14","EPB41L5","protein_coding"
"chr2",120217479,120223400,5922,"-","ENSG00000226479.4","TMEM185B","protein_coding"
"chr2",120240064,120294710,54647,"+","ENSG00000144118.14","RALB","protein_coding"
"chr2",120256050,120259223,3174,"-","ENSG00000289091.1","ENSG00000289091","lncRNA"
"chr2",121337776,121606180,268405,"-","ENSG00000074054.20","CLASP1","protein_coding"
"chr2",121649320,121728563,79244,"+","ENSG00000236859.8","NIFK-AS1","lncRNA"
"chr2",127048027,127107288,59262,"-","ENSG00000136717.15","BIN1","protein_coding"
"chr2",127257290,127294166,36877,"-","ENSG00000163161.14","ERCC3","protein_coding"
"chr2",127298668,127387975,89308,"-","ENSG00000169967.17","MAP3K2","protein_coding"
"chr2",127388178,127406228,18051,"+","ENSG00000236682.3","MAP3K2-DT","lncRNA"
"chr2",127418427,127429242,10816,"+","ENSG00000115718.18","PROC","protein_coding"
"chr2",127436207,127526886,90680,"-","ENSG00000163166.15","IWS1","protein_coding"
"chr2",127638381,127681786,43406,"-","ENSG00000072163.20","LIMS2","protein_coding"
"chr2",127843553,127858155,14603,"-","ENSG00000144231.11","POLR2D","protein_coding"
"chr2",127888829,127892732,3904,"+","ENSG00000286873.1","ENSG00000286873","lncRNA"
"chr2",128236716,128318868,82153,"-","ENSG00000136720.7","HS6ST1","protein_coding"
"chr2",130151392,130182626,31235,"-","ENSG00000136699.20","SMPD4","protein_coding"
"chr2",130182751,130190729,7979,"+","ENSG00000152082.15","MZT2B","protein_coding"
"chr2",130191745,130198439,6695,"-","ENSG00000152086.9","TUBA3E","protein_coding"
"chr2",130337933,130342699,4767,"-","ENSG00000136710.10","CCDC115","protein_coding"
"chr2",130342877,130347967,5091,"+","ENSG00000136718.10","IMP4","protein_coding"
"chr2",130356045,130375405,19361,"+","ENSG00000072135.13","PTPN18","protein_coding"
"chr2",131461821,131463615,1795,"-","ENSG00000273073.1","ENSG00000273073","lncRNA"
"chr2",131476119,131482934,6816,"+","ENSG00000075886.11","TUBA3D","protein_coding"
"chr2",131464900,131492743,27844,"-","ENSG00000173272.16","MZT2A","protein_coding"
"chr2",131527833,131533666,5834,"+","ENSG00000163040.15","CCDC74A","protein_coding"
"chr2",131555007,131568599,13593,"+","ENSG00000286208.1","ENSG00000286208","lncRNA"
"chr2",131637025,131649615,12591,"+","ENSG00000224559.2","LINC01087","lncRNA"
"chr2",131682481,131723045,40565,"+","ENSG00000287151.1","C2orf27A","lncRNA"
"chr2",132671788,133568463,896676,"-","ENSG00000176771.18","NCKAP5","protein_coding"
"chr2",134455759,134719000,263242,"-","ENSG00000152128.13","TMEM163","protein_coding"
"chr2",134735464,134877643,142180,"-","ENSG00000224043.8","CCNT2-AS1","lncRNA"
"chr2",134918235,134959342,41108,"+","ENSG00000082258.13","CCNT2","protein_coding"
"chr2",135136916,135531218,394303,"-","ENSG00000121988.18","ZRANB3","protein_coding"
"chr2",135531455,135725270,193816,"+","ENSG00000048991.17","R3HDM1","protein_coding"
"chr2",135820191,135823087,2897,"+","ENSG00000226806.1","LCT-AS1","lncRNA"
"chr2",135787850,135837184,49335,"-","ENSG00000115850.10","LCT","protein_coding"
"chr2",135839626,135876443,36818,"-","ENSG00000076003.5","MCM6","protein_coding"
"chr2",135985124,136022593,37470,"+","ENSG00000231890.9","DARS1-AS1","lncRNA"
"chr2",135905881,135985877,79997,"-","ENSG00000115866.11","DARS1","protein_coding"
"chr2",137964020,138016364,52345,"+","ENSG00000150540.14","HNMT","protein_coding"
"chr2",138418284,138501698,83415,"-","ENSG00000228043.5","ENSG00000228043","lncRNA"
"chr2",138501770,138573547,71778,"+","ENSG00000144228.9","SPOPL","protein_coding"
"chr2",142877657,143055833,178177,"+","ENSG00000115919.15","KYNU","protein_coding"
"chr2",143091362,143768352,676991,"+","ENSG00000075884.14","ARHGAP15","protein_coding"
"chr2",147930827,148020763,89937,"-","ENSG00000115947.14","ORC4","protein_coding"
"chr2",148875227,149026759,151533,"+","ENSG00000168280.18","KIF5C","protein_coding"
"chr2",149038107,149215262,177156,"+","ENSG00000150556.17","LYPD6B","protein_coding"
"chr2",151247940,151261863,13924,"-","ENSG00000184898.7","RBM43","protein_coding"
"chr2",151270470,151289894,19425,"-","ENSG00000123609.11","NMI","protein_coding"
"chr2",151409883,151508004,98122,"+","ENSG00000080345.18","RIF1","protein_coding"
"chr2",151796688,151798688,2001,"+","ENSG00000288066.1","ENSG00000288066","lncRNA"
"chr2",151788984,151828492,39509,"-","ENSG00000162980.17","ARL5A","protein_coding"
"chr2",152116801,152175763,58963,"-","ENSG00000115145.10","STAM2","protein_coding"
"chr2",152717998,152762396,44399,"+","ENSG00000177917.12","ARL6IP6","protein_coding"
"chr2",156435290,156613735,178446,"+","ENSG00000115159.16","GPD2","protein_coding"
"chr2",157414619,157488961,74343,"-","ENSG00000115165.10","CYTIP","protein_coding"
"chr2",157526767,157628864,102098,"-","ENSG00000123612.16","ACVR1C","protein_coding"
"chr2",158456952,158682879,225928,"+","ENSG00000144283.23","PKP4","protein_coding"
"chr2",159235798,159286703,50906,"-","ENSG00000196151.11","WDSUB1","protein_coding"
"chr2",159615294,159618637,3344,"+","ENSG00000224152.2","ENSG00000224152","lncRNA"
"chr2",159318979,159615560,296582,"-","ENSG00000123636.19","BAZ2B","protein_coding"
"chr2",159670708,159712444,41737,"-","ENSG00000226266.7","ENSG00000226266","lncRNA"
"chr2",159712457,159768627,56171,"+","ENSG00000136536.15","MARCHF7","protein_coding"
"chr2",159797288,159798043,756,"-","ENSG00000287091.1","ENSG00000287091","lncRNA"
"chr2",159771028,159798255,27228,"-","ENSG00000241399.7","CD302","protein_coding"
"chr2",161244720,161249095,4376,"+","ENSG00000227403.3","LINC01806","lncRNA"
"chr2",161992245,162074394,82150,"-","ENSG00000197635.11","DPP4","protein_coding"
"chr2",165087526,165204050,116525,"-","ENSG00000153253.19","SCN3A","protein_coding"
"chr2",165747588,165794659,47072,"-","ENSG00000115339.14","GALNT3","protein_coding"
"chr2",168456249,168775134,318886,"+","ENSG00000172292.15","CERS6","protein_coding"
"chr2",168786539,168865514,78976,"+","ENSG00000163072.16","NOSTRIN","protein_coding"
"chr2",168834132,168913371,79240,"-","ENSG00000152253.9","SPC25","protein_coding"
"chr2",169064789,169096167,31379,"+","ENSG00000073737.17","DHRS9","protein_coding"
"chr2",169479483,169506655,27173,"+","ENSG00000163093.12","BBS5","protein_coding"
"chr2",169528508,169573875,45368,"-","ENSG00000138399.18","FASTKD1","protein_coding"
"chr2",169733832,169776989,43158,"+","ENSG00000213160.10","KLHL23","protein_coding"
"chr2",169791933,169811756,19824,"+","ENSG00000138385.16","SSB","protein_coding"
"chr2",170178145,170655171,477027,"+","ENSG00000071909.19","MYO3B","protein_coding"
"chr2",170813213,170861151,47939,"+","ENSG00000128683.14","GAD1","protein_coding"
"chr2",170814686,170817768,3083,"-","ENSG00000235934.2","ENSG00000235934","lncRNA"
"chr2",170890393,170914873,24481,"-","ENSG00000286115.1","ENSG00000286115","lncRNA"
"chr2",171315746,171434109,118364,"-","ENSG00000123600.21","METTL8","protein_coding"
"chr2",171522247,171558129,35883,"+","ENSG00000071967.12","CYBRD1","protein_coding"
"chr2",171687409,171750158,62750,"+","ENSG00000077380.16","DYNC1I2","protein_coding"
"chr2",171999943,172081989,82047,"+","ENSG00000172878.14","METAP1D","protein_coding"
"chr2",172084740,172089677,4938,"+","ENSG00000144355.15","DLX1","protein_coding"
"chr2",172427354,172506459,79106,"+","ENSG00000091409.16","ITGA6","protein_coding"
"chr2",172555373,172608669,53297,"+","ENSG00000152256.14","PDK1","protein_coding"
"chr2",172735274,173052893,317620,"+","ENSG00000091428.18","RAPGEF4","protein_coding"
"chr2",173075435,173268015,192581,"+","ENSG00000091436.17","MAP3K20","protein_coding"
"chr2",173968351,173969418,1068,"+","ENSG00000271151.1","ENSG00000271151","lncRNA"
"chr2",175176258,175181710,5453,"-","ENSG00000154518.10","ATP5MC3","protein_coding"
"chr2",175923882,176002839,78958,"-","ENSG00000144320.14","LNPK","protein_coding"
"chr2",177212663,177223958,11296,"+","ENSG00000170144.21","HNRNPA3","protein_coding"
"chr2",177317715,177318471,757,"-","ENSG00000280374.1","ENSG00000280374","lncRNA"
"chr2",177283508,177348475,64968,"-","ENSG00000213963.6","ENSG00000213963","lncRNA"
"chr2",177392746,177567024,174279,"+","ENSG00000018510.18","AGPS","protein_coding"
"chr2",177612999,177618742,5744,"-","ENSG00000197557.7","TTC30A","protein_coding"
"chr2",178112437,178139011,26575,"+","ENSG00000155636.15","RBM45","protein_coding"
"chr2",178413635,178440243,26609,"+","ENSG00000223960.8","CHROMR","lncRNA"
"chr2",178436145,178451278,15134,"-","ENSG00000180228.14","PRKRA","protein_coding"
"chr2",178451346,178462102,10757,"+","ENSG00000204311.15","PJVK","protein_coding"
"chr2",178463664,178478600,14937,"-","ENSG00000079150.19","FKBP7","protein_coding"
"chr2",178578790,178580906,2117,"+","ENSG00000270574.1","ENSG00000270574","lncRNA"
"chr2",178616631,178617119,489,"+","ENSG00000271141.1","ENSG00000271141","lncRNA"
"chr2",179101678,179264832,163155,"-","ENSG00000187231.14","SESTD1","protein_coding"
"chr2",181457207,181538940,81734,"+","ENSG00000115232.14","ITGA4","protein_coding"
"chr2",181535041,181657116,122076,"-","ENSG00000188452.15","CERKL","protein_coding"
"chr2",181887851,181891663,3813,"-","ENSG00000260742.1","ITPRID2-DT","lncRNA"
"chr2",182716255,182794464,78210,"+","ENSG00000077232.19","DNAJC10","protein_coding"
"chr2",182909115,183038858,129744,"-","ENSG00000061676.15","NCKAP1","protein_coding"
"chr2",183117513,183161680,44168,"+","ENSG00000163002.13","NUP35","protein_coding"
"chr2",183178806,183215414,36609,"+","ENSG00000272800.3","ENSG00000272800","lncRNA"
"chr2",185950469,185953171,2703,"-","ENSG00000287129.1","ENSG00000287129","lncRNA"
"chr2",186354570,186356773,2204,"-","ENSG00000259915.2","ENSG00000259915","lncRNA"
"chr2",186032884,186422432,389549,"-","ENSG00000237877.7","LINC01473","lncRNA"
"chr2",186590056,186680901,90846,"+","ENSG00000138448.12","ITGAV","protein_coding"
"chr2",187341964,187448460,106497,"-","ENSG00000064989.13","CALCRL","protein_coding"
"chr2",189031898,189225312,193415,"-","ENSG00000204262.14","COL5A2","protein_coding"
"chr2",189441446,189475552,34107,"+","ENSG00000115368.10","WDR75","protein_coding"
"chr2",189661385,189670831,9447,"+","ENSG00000138381.10","ASNSD1","protein_coding"
"chr2",189674290,189761193,86904,"+","ENSG00000151687.15","ANKAR","protein_coding"
"chr2",189746660,189763227,16568,"-","ENSG00000128694.12","OSGEPL1","protein_coding"
"chr2",189770267,189783573,13307,"-","ENSG00000128699.14","ORMDL1","protein_coding"
"chr2",189784085,189877629,93545,"+","ENSG00000064933.19","PMS1","protein_coding"
"chr2",190189735,190319890,130156,"-","ENSG00000198130.16","HIBCH","protein_coding"
"chr2",190343570,190371665,28096,"+","ENSG00000151689.13","INPP1","protein_coding"
"chr2",190408355,190502315,93961,"+","ENSG00000151690.15","MFSD6","protein_coding"
"chr2",190454092,190454521,430,"-","ENSG00000272979.1","ENSG00000272979","lncRNA"
"chr2",190504338,190534722,30385,"-","ENSG00000189362.12","NEMP2","protein_coding"
"chr2",190534855,190569776,34922,"+","ENSG00000233654.2","ENSG00000233654","lncRNA"
"chr2",190646746,190692766,46021,"+","ENSG00000138386.17","NAB1","protein_coding"
"chr2",190607660,190649830,42171,"-","ENSG00000284052.1","ENSG00000284052","lncRNA"
"chr2",190672297,190843734,171438,"-","ENSG00000228509.7","ENSG00000228509","lncRNA"
"chr2",190880797,190882059,1263,"-","ENSG00000235852.1","ENSG00000235852","lncRNA"
"chr2",190908460,191020960,112501,"-","ENSG00000115415.20","STAT1","protein_coding"
"chr2",191029576,191151596,122021,"-","ENSG00000138378.19","STAT4","protein_coding"
"chr2",191245185,191425389,180205,"+","ENSG00000128641.19","MYO1B","protein_coding"
